"ParentDOW","DOW","Year","median.secchi.m","median.littoral.zone.area","median.littoral.zone.proportion"
"160023","16002300",2016,2.79458385707698,242932.367604114,0.77461719965551
"160023","16002300",2017,2.85898775819809,248069.989849977,0.790999086500097
"160023","16002300",2018,2.83776480363957,246350.612660979,0.785516658792222
"160027","16002700",1979,5.77730885407046,1561152.13048456,1
"160027","16002700",1980,5.63569522765976,1561152.13048456,1
"160027","16002700",1981,5.51505484135422,1561152.13048456,1
"160027","16002700",1982,5.30727414107564,1561152.13048456,1
"160027","16002700",1983,5.41835991107372,1561152.13048456,1
"160027","16002700",1984,5.12264246248754,1561152.13048456,1
"160027","16002700",1985,5.6558163617842,1561152.13048456,1
"160027","16002700",1986,5.68130904152421,1561152.13048456,1
"160027","16002700",1987,5.7683019682705,1561152.13048456,1
"160027","16002700",1988,5.67953202402198,1561152.13048456,1
"160027","16002700",1989,5.29338042984327,1561152.13048456,1
"160027","16002700",1990,5.16836671428669,1561152.13048456,1
"160027","16002700",1991,5.0997461636604,1561152.13048456,1
"160027","16002700",1992,4.74524305064005,1561152.13048456,1
"160027","16002700",1993,4.68450967665254,1512678.78479719,0.968950274133548
"160027","16002700",1994,4.99099800560941,1561152.13048456,1
"160027","16002700",1995,4.94844097173025,1561152.13048456,1
"160027","16002700",1996,4.4410434210403,1440281.28998809,0.922575873205291
"160027","16002700",1997,4.46855956527308,1442586.66589388,0.924052587652763
"160027","16002700",1998,5.00216429511721,1561152.13048456,1
"160027","16002700",1999,4.79625051251144,1561152.13048456,1
"160027","16002700",2000,4.73110585257472,1561152.13048456,1
"160027","16002700",2001,4.70650345272676,1525245.29528809,0.97699978464922
"160027","16002700",2002,4.61453428412596,1472697.17812251,0.94333995346463
"160027","16002700",2003,4.91456588196235,1561152.13048456,1
"160027","16002700",2004,4.73586425369265,1561152.13048456,1
"160027","16002700",2005,4.85272863996802,1561152.13048456,1
"160027","16002700",2006,4.51672427447986,1449078.645597,0.928211041897131
"160027","16002700",2007,4.50789927679392,1446987.97973734,0.926871860520224
"160027","16002700",2008,4.5683767966462,1461315.26803041,0.93604924177174
"160027","16002700",2009,4.67032841585906,1504576.08510914,0.963760069072924
"160027","16002700",2010,4.82513585221193,1561152.13048456,1
"160027","16002700",2011,4.89778005560846,1561152.13048456,1
"160027","16002700",2012,4.55428016434009,1457975.73764781,0.933910097022558
"160027","16002700",2013,4.50614870770797,1446573.2651784,0.926606214046161
"160027","16002700",2014,4.42960748094359,1439323.15644525,0.921962138307756
"160027","16002700",2015,4.54952829022304,1456850.00579614,0.93318900659858
"160027","16002700",2016,4.59845280833796,1468440.35667932,0.940613235574637
"160027","16002700",2017,4.56006566653571,1459346.33879149,0.934788039099388
"160027","16002700",2018,4.44639452565962,1440729.61979602,0.922863052013282
"160033","16003300",1979,4.42208800624601,197290.875282488,1
"160033","16003300",1980,4.28414945466714,197290.875282488,1
"160033","16003300",1981,4.13234308404685,197290.875282488,1
"160033","16003300",1982,3.87578075395409,194363.724504671,0.98516327339708
"160033","16003300",1983,3.82387407092192,193598.714898477,0.981285701233145
"160033","16003300",1984,3.48502832102951,188860.691859247,0.957270282210616
"160033","16003300",1985,3.71752711632089,192488.34005786,0.975657590764136
"160033","16003300",1986,3.62654640753159,191269.33435412,0.96947886758703
"160033","16003300",1987,3.61095840213261,191058.098770174,0.968408186626016
"160033","16003300",1988,3.54961112762594,190011.789781468,0.963104804058484
"160033","16003300",1989,3.38780763730864,187024.896389541,0.947965262568541
"160033","16003300",1990,3.4726774599444,188627.473433298,0.956088177738656
"160033","16003300",1991,3.64457961682999,191513.705291843,0.970717500328523
"160033","16003300",1992,3.58930067639382,190717.153058539,0.966680049371079
"160033","16003300",1993,3.68136432471965,192012.180821746,0.973244102378358
"160033","16003300",1994,3.99109159854268,197290.875282488,1
"160033","16003300",1995,3.97284413113673,197290.875282488,1
"160033","16003300",1996,3.56341605069767,190257.131088685,0.964348355271212
"160033","16003300",1997,3.5797189773428,190546.866954203,0.965816927323025
"160033","16003300",1998,3.98827597953664,197290.875282488,1
"160033","16003300",1999,3.78296165653535,193171.545960973,0.979120527922962
"160033","16003300",2000,3.66970696982111,191854.210118873,0.972443402890119
"160033","16003300",2001,3.57984259064755,190549.063811774,0.965828062443028
"160033","16003300",2002,3.44179839842462,188044.39132487,0.953132733866286
"160033","16003300",2003,3.59740855346493,190861.083480353,0.967409583474511
"160033","16003300",2004,3.40455320702052,187341.099072326,0.949567985869008
"160033","16003300",2005,3.43143017653752,187848.610611952,0.952140388363041
"160033","16003300",2006,3.15149448368392,182290.185682752,0.923966632626787
"160033","16003300",2007,3.11461393045419,181471.788144639,0.91981845528741
"160033","16003300",2008,3.13099193843738,181835.625909919,0.921662624536284
"160033","16003300",2009,3.1757491659414,182807.451190451,0.926588474650439
"160033","16003300",2010,3.26504778870144,184706.850832673,0.936215882098973
"160033","16003300",2011,3.33588195063128,186044.395772642,0.942995440140134
"160033","16003300",2012,3.18919593429764,183094.222601713,0.928042020897075
"160033","16003300",2013,3.32677740314539,185872.476728375,0.942124041277813
"160033","16003300",2014,3.5115214940825,189334.860222611,0.959673679543035
"160033","16003300",2015,3.88521164163592,194504.094431131,0.98587476056677
"160033","16003300",2016,4.18214254379087,197290.875282488,1
"160033","16003300",2017,4.34248474934038,197290.875282488,1
"160033","16003300",2018,4.38444274827118,197290.875282488,1
"160041","16004100",1979,6.04314863970793,4190780.81566462,0.487954430393826
"160041","16004100",1980,5.87196507415717,4077742.45203905,0.474792785163087
"160041","16004100",1981,5.72295509656107,3979346.06698214,0.463335981733094
"160041","16004100",1982,5.48470700428637,3815720.17289333,0.444284166937783
"160041","16004100",1983,5.5792974177228,3882405.23037465,0.452048655387631
"160041","16004100",1984,5.26436763129256,3660383.672928,0.426197529460434
"160041","16004100",1985,5.81989444161836,4043358.4323103,0.470789274719715
"160041","16004100",1986,5.8839616232272,4085664.18372905,0.475715153629621
"160041","16004100",1987,6.05307472536701,4197335.34954467,0.488717608900796
"160041","16004100",1988,6.0834864224474,4217417.23335158,0.49105584719224
"160041","16004100",1989,5.82761923344284,4048459.37657664,0.471383204219595
"160041","16004100",1990,5.88006300018469,4083089.78958262,0.475415403515123
"160041","16004100",1991,6.01559034516242,4172583.13115143,0.485835579236559
"160041","16004100",1992,5.80956585545618,4036538.11358062,0.469995149498849
"160041","16004100",1993,5.9465162831093,4126971.16531619,0.480524740567764
"160041","16004100",1994,6.55025451987586,4525640.17377334,0.526943848961657
"160041","16004100",1995,6.68391444054683,4613900.3911976,0.537220445618468
"160041","16004100",1996,6.13577546333634,4251945.47558453,0.495076150212695
"160041","16004100",1997,6.26810026375954,4339324.06744173,0.505250094614397
"160041","16004100",1998,7.06565091691323,4825627.44127081,0.561872928452041
"160041","16004100",1999,6.76717542495518,4666808.88588638,0.543380857132322
"160041","16004100",2000,6.62073900544975,4572183.49050254,0.532363129664275
"160041","16004100",2001,6.4976336425257,4490892.80857466,0.522898032313401
"160041","16004100",2002,6.26324607659754,4336118.68162237,0.504876874854052
"160041","16004100",2003,6.5440722057318,4521557.78027946,0.526468514631475
"160041","16004100",2004,6.17337060037531,4276770.83050392,0.497966695543468
"160041","16004100",2005,6.168787142722,4273744.21663939,0.497614291132631
"160041","16004100",2006,5.56180307879317,3870071.94040648,0.450612626221228
"160041","16004100",2007,5.32773811061779,3705059.06764188,0.431399318277149
"160041","16004100",2008,5.13397654505786,3568459.58924213,0.415494329778229
"160041","16004100",2009,4.96305269495837,3447960.41438155,0.401463983449391
"160041","16004100",2010,4.85825258492106,3374077.64859172,0.392861428345069
"160041","16004100",2011,4.72453714274282,3279809.93557673,0.381885347697561
"160041","16004100",2012,4.28684947399016,2943743.35554105,0.342755365995165
"160041","16004100",2013,4.22553262425186,2892629.37266409,0.336803898834998
"160041","16004100",2014,4.21054206997717,2880133.18380601,0.33534890250268
"160041","16004100",2015,4.42844889545511,3061781.22661625,0.356499129909066
"160041","16004100",2016,4.59638690444094,3189465.62163473,0.37136608883198
"160041","16004100",2017,4.67329013746423,3243681.43831581,0.377678718652195
"160041","16004100",2018,4.66314521058369,3236529.39184941,0.376845968643744
"160049","16004900",1979,5.39388621679847,756011.586392904,0.733734901595852
"160049","16004900",1980,5.22253215824115,742029.610848426,0.72016491981926
"160049","16004900",1981,5.23831321628198,743369.156136706,0.721464993982103
"160049","16004900",1982,5.39716100314394,756272.434006277,0.733988063057097
"160049","16004900",1983,5.45312095946695,760746.96321857,0.738330745511124
"160049","16004900",1984,5.27724047449423,746673.422884154,0.724671896998435
"160049","16004900",1985,6.60431339996054,848456.030095847,0.823455371525542
"160049","16004900",1986,7.14650313499666,918042.403973563,0.890991308948388
"160049","16004900",1987,7.75061292700421,960777.597663538,0.932467264742136
"160049","16004900",1988,8.24609158914616,1024254.89209686,0.994074133238459
"160049","16004900",1989,8.33486771280424,1027967.45249467,0.997677299098855
"160049","16004900",1990,8.34943366464777,1028190.78188566,0.997894047852014
"160049","16004900",1991,8.25969537075866,1024862.48631142,0.994663824043805
"160049","16004900",1992,7.85522069059556,968681.128285521,0.940137909435361
"160049","16004900",1993,7.7494711192532,960716.197960042,0.932407674246152
"160049","16004900",1994,7.98897732302238,983965.006897787,0.95497143232233
"160049","16004900",1995,7.66698825304334,956280.754669069,0.928102926005238
"160049","16004900",1996,6.86897609826159,876036.40823947,0.850223064517842
"160049","16004900",1997,6.74071204749054,859646.506155743,0.834316108316355
"160049","16004900",1998,6.89671059291,880313.392465484,0.85437402285854
"160049","16004900",1999,6.02345694631681,808027.315179809,0.78421793165759
"160049","16004900",2000,6.48097795060541,839804.69447665,0.81505895670403
"160049","16004900",2001,6.34940188282873,831141.616994678,0.806651146006208
"160049","16004900",2002,6.18064497087886,819158.222437644,0.795020854904399
"160049","16004900",2003,6.28592939440189,826777.208579263,0.802415339522754
"160049","16004900",2004,6.03374696377594,808800.157210553,0.78496800107661
"160049","16004900",2005,5.82138355998126,791905.34598778,0.768571013420418
"160049","16004900",2006,5.24431443047189,743878.557861942,0.721959385644171
"160049","16004900",2007,5.145350805065,735228.017094122,0.713563742252895
"160049","16004900",2008,5.25326154813514,744638.017036256,0.722696466546845
"160049","16004900",2009,5.29796309167527,748380.888369939,0.726329050199179
"160049","16004900",2010,5.27350337158843,746356.205966484,0.724364027214347
"160049","16004900",2011,5.4273894694439,758688.584148183,0.736333018767459
"160049","16004900",2012,4.92485279670083,713924.541392366,0.692887996101627
"160049","16004900",2013,5.17004404849303,737527.075910059,0.71579505685764
"160049","16004900",2014,5.12685276170726,733505.760972396,0.711892234238016
"160049","16004900",2015,5.28772139163887,747552.181774148,0.72552476232389
"160049","16004900",2016,5.4499002895797,760489.327167079,0.738080700979676
"160049","16004900",2017,5.53136207797017,767122.001548644,0.74451793656213
"160049","16004900",2018,5.53539503780935,767470.604789006,0.744856267837558
"160077","16007700",1979,5.76322145468346,6712190.3334024,0.811987525510582
"160077","16007700",1980,5.63455001729461,6601127.31445137,0.798552002759536
"160077","16007700",1981,5.54243879364678,6516900.70057987,0.788362935348959
"160077","16007700",1982,5.39068012756968,6378902.64741074,0.771669025886877
"160077","16007700",1983,5.59628767837418,6566161.6563995,0.794322134899844
"160077","16007700",1984,5.40125644160801,6387355.0629477,0.77269153204888
"160077","16007700",1985,6.08633312517063,6892803.17050847,0.83383663338635
"160077","16007700",1986,6.2095120069227,6949838.86528569,0.84073635916401
"160077","16007700",1987,6.35107507583691,7016953.39716096,0.848855342678528
"160077","16007700",1988,6.24188479647293,6965066.98338691,0.842578536057245
"160077","16007700",1989,5.76207455504532,6711427.59188432,0.811895255094055
"160077","16007700",1990,5.54613348373712,6520280.60280493,0.788771809100726
"160077","16007700",1991,5.38707078817724,6375939.97367945,0.771310625127592
"160077","16007700",1992,4.93929941710375,5993188.77528044,0.7250084222643
"160077","16007700",1993,4.81520143061966,5875896.93334883,0.710819385934582
"160077","16007700",1994,5.07803863215474,6116696.04528289,0.739949351762796
"160077","16007700",1995,4.99403732148001,6042027.92800249,0.730916595423434
"160077","16007700",1996,4.45423725402804,5437405.81204145,0.657774209492415
"160077","16007700",1997,4.46222417405319,5447679.54184322,0.659017043802102
"160077","16007700",1998,4.98181760769391,6031264.76459183,0.729614553319384
"160077","16007700",1999,4.77140980931034,5832644.74912614,0.705587079892076
"160077","16007700",2000,4.70706071627694,5765527.85212168,0.697467810262996
"160077","16007700",2001,4.68648256367121,5741275.42806726,0.694533944443133
"160077","16007700",2002,4.5997356336945,5636030.45311217,0.681802242488715
"160077","16007700",2003,4.90403066428537,5960196.10609274,0.72101723094179
"160077","16007700",2004,4.73289199720244,5794601.40989058,0.700984898584089
"160077","16007700",2005,4.86280623494062,5921632.11244014,0.716352064993806
"160077","16007700",2006,4.54227441688368,5555464.8927699,0.672056060283757
"160077","16007700",2007,4.54037308054507,5552799.0559495,0.671733568498559
"160077","16007700",2008,4.57450679072504,5600657.44878972,0.67752309710949
"160077","16007700",2009,4.59291376461175,5626465.60684303,0.680645163283836
"160077","16007700",2010,4.60468909074372,5642975.62526395,0.682642414305909
"160077","16007700",2011,4.51748418832159,5520706.86351178,0.667851309708007
"160077","16007700",2012,4.09817462459541,5106535.20314793,0.617748108676611
"160077","16007700",2013,4.04050402880682,5057909.66705261,0.611865777161937
"160077","16007700",2014,4.05509963887104,5070298.30576675,0.613364456370105
"160077","16007700",2015,4.32548366224262,5296912.80652016,0.64077848049214
"160077","16007700",2016,4.56324861556875,5584872.52044608,0.675613561731399
"160077","16007700",2017,4.70558422188939,5763787.72662611,0.697257303688384
"160077","16007700",2018,4.74979678606758,5811297.96097455,0.703004714847606
"160093","16009300",1979,8.73700792581727,5566165.37097659,0.690250041724059
"160093","16009300",1980,8.4564808092911,5525261.53805605,0.685177631815562
"160093","16009300",1981,8.22827168291008,5491986.22374055,0.681051220621524
"160093","16009300",1982,7.90342704591168,5444620.42566207,0.675177474169355
"160093","16009300",1983,8.08882534443207,5471653.4666042,0.678529792398262
"160093","16009300",1984,7.69348222311236,5414008.24078434,0.67138131281215
"160093","16009300",1985,8.56441149785925,5540998.97872439,0.687129203203396
"160093","16009300",1986,8.68555519069551,5558663.01574339,0.689319688299824
"160093","16009300",1987,8.91372316502248,5591932.32965236,0.693445355394363
"160093","16009300",1988,8.88269177726672,5587407.62374952,0.692884254846665
"160093","16009300",1989,8.38553230080166,5514916.49201148,0.683894761475213
"160093","16009300",1990,8.28834048318006,5500744.89277906,0.682137367235278
"160093","16009300",1991,8.26082464279046,5496732.79101898,0.681639833794799
"160093","16009300",1992,7.73958131391066,5420729.97781694,0.672214863193423
"160093","16009300",1993,7.66872405996954,5410398.23765468,0.670933642891334
"160093","16009300",1994,8.17663004831509,5484456.32495794,0.680117451571835
"160093","16009300",1995,8.0861109953271,5471257.68567702,0.678480712325484
"160093","16009300",1996,7.20583011358549,5342903.38411864,0.662563728890515
"160093","16009300",1997,7.15964928061736,5336169.72820954,0.661728700471049
"160093","16009300",1998,7.87271797159814,5440142.71648222,0.674622201599781
"160093","16009300",1999,7.3892726396901,5369651.25267132,0.66588068341019
"160093","16009300",2000,7.12675903688188,5331373.98136292,0.66113398862899
"160093","16009300",2001,6.93561873878198,5303503.69589934,0.657677845230088
"160093","16009300",2002,6.66131789617955,5233198.55933902,0.648959433143877
"160093","16009300",2003,6.96442130244134,5307703.41557776,0.658198644827307
"160093","16009300",2004,6.61142086108378,5209063.65218712,0.645966507214031
"160093","16009300",2005,6.70720735544909,5255395.02525319,0.651711976502231
"160093","16009300",2006,6.21081508002619,5015292.95395256,0.621937355432319
"160093","16009300",2007,6.17794318817709,4999393.01007487,0.619965632317118
"160093","16009300",2008,6.21588129193917,5017743.45133977,0.622241237155378
"160093","16009300",2009,6.24712260360981,5032854.69302031,0.624115154745912
"160093","16009300",2010,6.26028852373317,5039222.97240078,0.624904873486753
"160093","16009300",2011,6.08497971641825,4954427.11670842,0.614389493682397
"160093","16009300",2012,5.37537955882589,4611197.62650729,0.571826229003343
"160093","16009300",2013,5.0524487150882,4454997.84599655,0.552456178379801
"160093","16009300",2014,4.75885414162272,4312987.84966526,0.534845777078391
"160093","16009300",2015,4.75580979247404,4311515.31559785,0.534663170807515
"160093","16009300",2016,4.76143593158037,4314236.64652852,0.535000638105601
"160093","16009300",2017,4.7467000250182,4307108.97379216,0.53411674837618
"160093","16009300",2018,4.68893807758866,4279169.8540539,0.530652068964097
"160114","16011400",1979,2.97618917386182,1027437.43201532,0.480450877736653
"160114","16011400",1980,3.0033669032176,1033342.5051423,0.48321221139898
"160114","16011400",1981,3.06663354782024,1047311.80238728,0.489744542141059
"160114","16011400",1982,3.11964969882423,1059243.18838067,0.495323903661781
"160114","16011400",1983,3.39884041179568,1133547.62456301,0.530070186472902
"160114","16011400",1984,3.42972105032034,1144730.33635306,0.535299452535813
"160114","16011400",1985,4.00740039474309,1327666.45410963,0.620844144219357
"160114","16011400",1986,4.20715393853085,1375256.15578723,0.64309806765037
"160114","16011400",1987,4.4084976218091,1425802.22536122,0.666734449522625
"160114","16011400",1988,4.42560994447267,1431428.79802424,0.66936555063921
"160114","16011400",1989,4.15092798560288,1361800.23930682,0.636805804314117
"160114","16011400",1990,4.02194771332412,1331069.63141904,0.62243553993305
"160114","16011400",1991,3.88795141142512,1299254.85443668,0.607558295781855
"160114","16011400",1992,3.51138756629486,1177319.24157462,0.550538694975581
"160114","16011400",1993,3.34687571124786,1116631.92314697,0.522160056532504
"160114","16011400",1994,3.4335086105655,1146101.91403514,0.535940830473495
"160114","16011400",1995,3.2727911233284,1094725.11116238,0.51191598062244
"160114","16011400",1996,2.82348418210262,993057.750123209,0.464374231289219
"160114","16011400",1997,2.73869796010496,974247.546970512,0.455578193366607
"160114","16011400",1998,2.97489506727088,1027156.25348294,0.480319392871033
"160114","16011400",1999,2.79409465954319,986480.844270895,0.461298734824838
"160114","16011400",2000,2.72768669962828,971815.921541032,0.45444111529692
"160114","16011400",2001,2.71207500643748,968368.37888773,0.452828973435819
"160114","16011400",2002,2.68336402884885,961906.93866796,0.449807471076359
"160114","16011400",2003,2.91418690249405,1013833.28596816,0.474089299205885
"160114","16011400",2004,2.89747220766384,1010004.7707915,0.472299006756209
"160114","16011400",2005,3.10036113036685,1054902.25922669,0.493293995895885
"160114","16011400",2006,3.04221576052023,1041816.53274089,0.48717484101597
"160114","16011400",2007,3.2119563884691,1080194.54724158,0.505121190037418
"160114","16011400",2008,3.42495686245597,1143005.09547896,0.534492694414649
"160114","16011400",2009,3.63358461054786,1230861.42607872,0.575576121819642
"160114","16011400",2010,3.82756261775223,1284564.11251738,0.600688602669852
"160114","16011400",2011,3.90619370774556,1303692.64580424,0.609633498311293
"160114","16011400",2012,3.63660871529948,1231753.63828707,0.575993338601195
"160114","16011400",2013,3.62437285681635,1228143.65013686,0.574305233884212
"160114","16011400",2014,3.62546570530932,1228466.07705239,0.574456007342279
"160114","16011400",2015,3.81182349359583,1280441.90346536,0.598760972922731
"160114","16011400",2016,3.9348718818605,1310669.04184443,0.612895804605089
"160114","16011400",2017,3.9551812791127,1315450.39460419,0.615131663508625
"160114","16011400",2018,3.88624672266956,1298840.15592993,0.607364374229695
"160139","16013900",1979,9.22346178811552,4328646.25288741,0.795663092022455
"160139","16013900",1980,8.82239250015322,4209659.33609544,0.77379170485106
"160139","16013900",1981,8.49107140872075,4112083.48103631,0.75585595727379
"160139","16013900",1982,8.089907099384,3993938.42020273,0.734139314490303
"160139","16013900",1983,8.24791347312542,4040472.15264926,0.742692837064955
"160139","16013900",1984,7.83823920044054,3917284.88537028,0.720049369279708
"160139","16013900",1985,8.71308818363319,4177468.62315295,0.767874621149165
"160139","16013900",1986,8.80368265580098,4204149.18564652,0.772778865481067
"160139","16013900",1987,9.02088726030941,4268193.590056,0.784551083828821
"160139","16013900",1988,9.07627995089641,4284723.97856854,0.787589590389031
"160139","16013900",1989,8.80018551910356,4203119.25995712,0.772589551360505
"160139","16013900",1990,9.04688242461322,4275951.1147553,0.785977020652503
"160139","16013900",1991,9.36482331750934,4370831.62024986,0.803417326920104
"160139","16013900",1992,8.97476427979222,4254533.65007551,0.782040204111064
"160139","16013900",1993,8.93157623146066,4241814.53604003,0.77970226078883
"160139","16013900",1994,9.48095588975114,4405488.11585921,0.809787654464611
"160139","16013900",1995,9.37748612714125,4374610.47916893,0.804111931744847
"160139","16013900",1996,8.45388697135608,4101132.4629316,0.75384301363808
"160139","16013900",1997,8.57092881968368,4135601.92087915,0.760178961158067
"160139","16013900",1998,9.63694156393626,4452037.64738308,0.818344081121044
"160139","16013900",1999,9.24235828483853,4334285.38016299,0.796699639058705
"160139","16013900",2000,9.11655852607966,4296743.98498916,0.789799028378651
"160139","16013900",2001,9.08375324712372,4286954.17336135,0.787999530028583
"160139","16013900",2002,8.88930719756863,4229366.07673215,0.777414067426479
"160139","16013900",2003,9.33707571754191,4362551.13047961,0.801895262119899
"160139","16013900",2004,8.74984926236668,4188294.9598489,0.769864646673895
"160139","16013900",2005,8.68085357298956,4167975.35581385,0.766129631606675
"160139","16013900",2006,7.91705773731432,3943033.34733986,0.724782281065205
"160139","16013900",2007,7.91967191147027,3943803.23578082,0.724923796860596
"160139","16013900",2008,8.19736870178063,4025586.4438602,0.739956644641251
"160139","16013900",2009,8.58285501129759,4139114.2488728,0.760824574032938
"160139","16013900",2010,8.9499862097237,4247236.37430234,0.780698867197439
"160139","16013900",2011,8.96847223954251,4252680.61015952,0.781699590583634
"160139","16013900",2012,8.09772824048814,3996241.78859825,0.734562704416986
"160139","16013900",2013,7.75879381079821,3888579.17064814,0.71477287487472
"160139","16013900",2014,7.46844099703385,3783667.04071569,0.695488621827469
"160139","16013900",2015,7.65566075314482,3851314.47668983,0.707923125579923
"160139","16013900",2016,7.87507508623155,3930414.61128912,0.722462788559471
"160139","16013900",2017,8.0619648853015,3985709.2868881,0.732626689693714
"160139","16013900",2018,8.17025558916126,4017601.48541487,0.738488902452329
"160146","16014600",1979,3.13499034382881,1740144.27799818,0.724767157650094
"160146","16014600",1980,3.32146550416114,1776272.58625763,0.739814537122575
"160146","16014600",1981,3.31741506393717,1775306.86897008,0.73941231750065
"160146","16014600",1982,3.18919732357882,1749442.96022478,0.728640043118542
"160146","16014600",1983,3.0971301459521,1733944.18185572,0.722184828061021
"160146","16014600",1984,3.0736091336662,1730092.31245938,0.720580530952257
"160146","16014600",1985,3.11852500469675,1737447.866163,0.723644106667283
"160146","16014600",1986,3.2431962813367,1758873.92190436,0.732568022756113
"160146","16014600",1987,3.32706040240004,1777606.53754505,0.74037012558455
"160146","16014600",1988,3.37607587181241,1789338.80221893,0.745256594038919
"160146","16014600",1989,3.27848812149582,1766025.79847197,0.73554676728742
"160146","16014600",1990,3.20696009264427,1752545.24221938,0.729932138338394
"160146","16014600",1991,3.16460334524534,1745147.60200229,0.726851033661472
"160146","16014600",1992,3.04238837571989,1724979.51031455,0.718451057479863
"160146","16014600",1993,3.14569094616858,1741896.6397662,0.725497013371738
"160146","16014600",1994,3.28706075671757,1768069.71013977,0.736398053050727
"160146","16014600",1995,3.28374891479151,1767280.09152431,0.736069178228802
"160146","16014600",1996,3.12373883729818,1738301.69855725,0.7239997264198
"160146","16014600",1997,3.09765392162735,1734029.956884,0.72222055321567
"160146","16014600",1998,3.1275626899316,1738927.90378837,0.72426053984269
"160146","16014600",1999,3.05172005135334,1726507.69266283,0.719087542851185
"160146","16014600",2000,2.95742096287146,1710957.62479199,0.712610965802654
"160146","16014600",2001,2.88418640685764,1699077.72833138,0.707663008958041
"160146","16014600",2002,2.82490062121905,1689592.86379873,0.703712578873053
"160146","16014600",2003,2.93378823562502,1707055.95318642,0.710985926157719
"160146","16014600",2004,2.86314647985252,1695711.64563093,0.70626104118901
"160146","16014600",2005,3.01686172439605,1720771.06397045,0.716698246673596
"160146","16014600",2006,2.98949893492801,1716253.57355966,0.714816719534647
"160146","16014600",2007,3.01534836715723,1720521.21456009,0.716594184815463
"160146","16014600",2008,3.07268638800265,1729941.20094518,0.720517593261388
"160146","16014600",2009,3.25749184111202,1761370.65299005,0.733607907043453
"160146","16014600",2010,3.48662708963359,1824662.85083271,0.759969000725077
"160146","16014600",2011,3.55114868262085,1851983.48184825,0.771347997476494
"160146","16014600",2012,3.495974980008,1828493.87807489,0.761564617111775
"160146","16014600",2013,3.42554899288902,1805146.77763909,0.75184058914687
"160146","16014600",2014,3.50914904175383,1834102.59157137,0.763900636825953
"160146","16014600",2015,3.71269582125209,1895872.10005658,0.789627532957677
"160146","16014600",2016,3.88779767157959,1919295.31814852,0.799383263798018
"160146","16014600",2017,3.9596683187689,1928671.26036812,0.803288327923279
"160146","16014600",2018,3.93261859472674,1925061.75336862,0.801784974344142
"160147","16014700",1979,4.49733294692949,989576.156066077,0.740702926303077
"160147","16014700",1980,4.51951460417555,992123.966607212,0.742609975813027
"160147","16014700",1981,4.5497602305706,995569.630970975,0.745189073603179
"160147","16014700",1982,4.48873806872899,988543.561073655,0.73993002355286
"160147","16014700",1983,4.32387236764717,970135.64472651,0.726151601930742
"160147","16014700",1984,4.25451396917799,963293.551904779,0.721030259683329
"160147","16014700",1985,4.30587429524777,968365.035415878,0.724826291605018
"160147","16014700",1986,4.43028852127394,981521.389426372,0.734673891363073
"160147","16014700",1987,4.43038683211125,981533.200562718,0.734682732060376
"160147","16014700",1988,4.63914896639746,1005672.3569948,0.752751016848893
"160147","16014700",1989,4.75488756621792,1018102.5951215,0.762055115071809
"160147","16014700",1990,4.69327534919798,1011670.30329528,0.757240511011966
"160147","16014700",1991,4.54482701255776,995007.625301676,0.744768409421553
"160147","16014700",1992,4.89686068352043,1031690.60812915,0.772225813845941
"160147","16014700",1993,5.14869894197759,1053966.70622539,0.78889958973004
"160147","16014700",1994,5.31108177417212,1068359.64235549,0.799672777669455
"160147","16014700",1995,5.39294624191031,1074995.25964173,0.804639571899103
"160147","16014700",1996,5.42008671272951,1077383.45158021,0.80642714605048
"160147","16014700",1997,5.44029577867441,1079218.98616562,0.807801053283801
"160147","16014700",1998,5.22483673514821,1060762.94027539,0.793986606447066
"160147","16014700",1999,5.27723604769544,1065510.5911532,0.797540247949743
"160147","16014700",2000,5.24108681816811,1062235.28250973,0.795088662306853
"160147","16014700",2001,5.16822307333756,1055661.98647043,0.79016851585635
"160147","16014700",2002,5.13793867122679,1053032.39196071,0.788200250618348
"160147","16014700",2003,5.10963502492959,1050574.78647006,0.786360720060283
"160147","16014700",2004,5.14244889230705,1053424.01443841,0.788493382090302
"160147","16014700",2005,4.93225535169852,1034999.73153882,0.774702710018116
"160147","16014700",2006,4.70639819325159,1013124.49457632,0.758328980788318
"160147","16014700",2007,4.61633064454516,1003132.49570116,0.750849917392254
"160147","16014700",2008,4.9646327588973,1037940.4331851,0.7769038405743
"160147","16014700",2009,5.186607435082,1057299.16639756,0.791393953590959
"160147","16014700",2010,5.05984678448986,1046248.89432768,0.783122767176013
"160147","16014700",2011,5.38119212711094,1074042.51653472,0.803926438702575
"160147","16014700",2012,5.02297017924861,1043031.78132097,0.780714741271483
"160147","16014700",2013,5.22702859260297,1060961.53398709,0.794135254878516
"160147","16014700",2014,5.28935974942375,1066580.02568205,0.79834072528558
"160147","16014700",2015,5.36686689294558,1072881.36843123,0.803057313276653
"160147","16014700",2016,5.64894981148986,1100142.92630154,0.823462731865553
"160147","16014700",2017,5.80893697830827,1119363.70099799,0.837849582211731
"160147","16014700",2018,5.61920150069369,1096832.10050718,0.82098456144953
"160150","16015000",1979,9.82613465459197,2029924.65454924,0.986207028212929
"160150","16015000",1980,9.59348600089869,2014058.55872855,0.97849873462006
"160150","16015000",1981,9.34084399833617,1996828.96312438,0.970128006061236
"160150","16015000",1982,8.84340005052644,1961956.64355757,0.953185837015796
